controlno,Title,Author,Callno,Accession,Copyright
92407075753,Appleworks made easy,"Matthews, Carole Boggs",005.3 M438,31982,1987
92407091637,Organize,"Schwartz, Helen J.",005.3 S399,30082,1987
92407091637,Organize,"Schwartz, Helen J.",005.3 S399,30081,1987
91907115632,Funadamentals of data structures in Pascal,"Horowitz, Ellis",005.1 H816,68,1987
92407075753,Appleworks made easy,"Matthews, Carole Boggs",005.3 M438,31983,1987
92207111704,Wordstar 4.0 made easy,"Ettlin, Walter A.",005.3 E84,31644,1987
92207111704,Wordstar 4.0 made easy,"Ettlin, Walter A.",005.3 E84,31645,1987
92507083535,Using dBase III plus,"Jackson, Karen M.",005.43 J12,31759,1987
92507161206,Operating system,"Tanembaum, Andrew S.",005.43 T164,32407,1987
92407091637,Organize,"Schwartz, Helen J.",005.3 S399,30085,1987
100107082847,File structurs using pascal,"Miller, Nancy E.",005.7406 M649,31670,1987
100107102437,Effective guide to libraries and reference sources,"Natividad, Evelyn A.",025 N278,31063,1987
100107102437,Effective guide to libraries and reference sources,"Natividad, Evelyn A.",025 N278,32055,1987
100107102437,Effective guide to libraries and reference sources,"Natividad, Evelyn A.",025 N278,32398,1987
92607141432,Introduction to database management,"Litton, Gerry M.",005.74 L781,31878,1987
91207152910,Successful achievement,"Bremer, Sidney N.",001.1 B836,30524,1988
91807143501,Computers today,"Sanders, Donald H.",004 S215,32120,1988
91907105028,PC basic,"Davis, William S.",005.1 D265,32098,1988
92407081454,Using turbo basic,"Mosher, Frederick E.",005.3 M895,264,1988
91707163529,Computer science,"Goldschlager, Les",004 G623,32103,1988
91207152910,Successful achievement,"Bremer, Sidney N.",001.1 B836,30523,1988
92407082516,Word perfect workbook for IBM personal computers,Perfect Bound Publishing,005.3 P452,32296,1988
91207152910,Successful achievement,"Bremer, Sidney N.",001.1 B836,30521,1988
92107102255,Structured COBOL,"Fenton, J. Patrick",005.133 F342,30104,1988
92107102255,Structured COBOL,"Fenton, J. Patrick",005.133 F342,30103,1988
92107102255,Structured COBOL,"Fenton, J. Patrick",005.133 F342,30102,1988
92107102255,Structured COBOL,"Fenton, J. Patrick",005.133 F342,30101,1988
92107112000,Microcomputers troubleshooting and repair,"Stephenson, John G.",005.16 S836,31668,1988
92107102255,Structured COBOL,"Fenton, J. Patrick",005.133 F342,30105,1988
91207152910,Successful achievement,"Bremer, Sidney N.",001.1 B836,30522,1988
92507152853,IBM,Programming Family,005.43 P438 GS,32294,1988
92407082516,Word perfect workbook for IBM personal computers,Perfect Bound Publishing,005.3 P452,32295,1988
92107084340,The C programming language,"Kerninghan, Brian W.",005.13 K39,266,1988
92207113533,Using Microsoft works,"Mansfield, Ron",005.3 M287,31939,1989
92207113533,Using Microsoft works,"Mansfield, Ron",005.3 M287,31940,1989
91307084441,The humanities cultural roots and continuities,"Witt, Mary Ann Frese",001.3 W827 2,31870,1989
92207113533,Using Microsoft works,"Mansfield, Ron",005.3 M287,31941,1989
91807155242,Managing your hard disk,"Berliner, Don",004.56 B515,74,1989
92107144323,Turbo c,Borland International,005.3 B735 RG,33687,1989
100107153416,Working with words,"Brooks, Brian S.",070.4 B873,31924,1989
100107155459,Philippine journalism handbook,"Ramirez, Jaime B.",070.4 F173,816,1989
91307084441,The humanities cultural roots and continuities,"Witt, Mary Ann Frese",001.3 W827 2,32000C1,1989
92207085138,Electronic spreadsheets using 1-2-3,"Crisostomo, Conchita Camba",005.3 C932,33173,1989
92207113533,Using Microsoft works,"Mansfield, Ron",005.3 M287,31938,1989
91207154648,The humanities in western culture,"Lamm, Robert C.",001.3 L232,31914,1989
92107084918,Programming languages,"Sethi, Ravi",005.13 S495,70,1989
92607143618,Data management and file structures,"Loomis, Mary E. S.",5.74,31666,1989
91907155404,Born to code in C,"Schildt, Herbert",005.1 S331,32118,1989
91207154648,The humanities in western culture,"Lamm, Robert C.",001.3 L232,31910,1989
91907152704,Cobol,"Longhurst, Jean",005.1 L854,31669,1989
91807134339,Computer concepts and applications,"O Brien, James A.",004 O13,31809,1989
91907112659,Hands-on turbo C,"Goldstein, Larry Joel",005.1 G624 C,32409,1989
91807134339,Computer concepts and applications,"O Brien, James A.",004 O13,31813,1989
91307084441,The humanities cultural roots and continuities,"Witt, Mary Ann Frese",001.3 W827 2,31869C3,1989
92107144009,Using appleworkds,"Aron, Arthur",005.3 A769,31751,1989
92107144620,Turbo c,Borland International,005.3 B735 UG,33686,1989
91907112522,Hands-on turbo basic,"Goldstein, Larry Joel",005.1 G624 B,32410,1989
91307084441,The humanities cultural roots and continuities,"Witt, Mary Ann Frese",001.3 W827 2,31865C2,1989
91807134339,Computer concepts and applications,"O Brien, James A.",004 O13,31812,1989
91807154148,Computer organization and architecture,"Stallings, William",004.22 A782,71,1990
91907152356,Basic for introductory computing,"Long, Larry",005.1 L848,31851,1990
92107150526,Computing fundamentals lotus 1-2-3 release 2.0/2.2,"Byrkett, Donald",005.3 B995,31636,1990
92107150526,Computing fundamentals lotus 1-2-3 release 2.0/2.2,"Byrkett, Donald",005.3 B995,31637,1990
92207090806,Programming in pascal,"Dale, Nell",005.3 D139,31884,1990
91807091541,Fix your own PC,"McLaughlin, Robert",004 M161,32408,1990
92407160759,The complete textbook of lotus 1-2-3,"Stark, Robin",005.3 S795,31739,1990
92607145645,Database management,"Ozkarahan, Esen",005.74 O99,31662,1990
92507082321,Teach yourself,"Woorward, Jeff",005.3 W911,32300,1990
91807143354,Pascal,"Pratt, Terrence",004 P917,75,1990
91707161148,Computers,"Capron, H. L.",004 C254,31949,1990
92507082040,Computing fundamental,"Wood, Craig A.",005.3 W874,31657,1990
92407092115,Teach yourself... C,"Siegel, Charles",005.3 S571,33676,1990
91707161148,Computers,"Capron, H. L.",004 C254,31802,1990
92507162028,Computing fundamentals,"Davis, William S.",005.74 D265,31658,1990
91807084317,Computers,"Hutchinson, Sarah E.",004 H978,31261,1990
91707161148,Computers,"Capron, H. L.",004 C254,31800,1990
92407083742,Wordperfect 5.1 quick references,Que Corporation,005.3 Q3,32414,1990
91707161148,Computers,"Capron, H. L.",004 C254,31801,1990
91807144606,dBase IV PC tutor,"Zumsteg, John",004 Z94,33613,1991
91807152252,Computer architecture and logic design,"Bartee, Thomas C.",004.22 B283,272,1991
92607144008,Database management,"McFadden, Fred R.",005.74 M143,270,1991
91807084108,Microcomputer applications,"Grauer, Robert",004 G774 3E,275,1991
92407082041,10 minute guide to lotus 1-2-3 release 2.3,"Murray, Katherine",005.3 M982 10M,31652,1991
91807084108,Microcomputer applications,"Grauer, Robert",004 G774 3E,276,1991
91807090331,Introduction to computers and information processing,"Long, Larry",004 L849,31955,1991
92607141234,Database system concepts,"Korth, Henry F.",005.74 K85,31654,1991
92407083020,PC tools 7 made easy,"Pfaffenberger, Bryan",005.3 P698,32124,1991
91807090331,Introduction to computers and information processing,"Long, Larry",004 L849,31810,1991
92107112119,Hands-on turbo pascal,"Goldstein, Larry Joel",005.265 G624,32411,1991
91807145356,Introduction to systems analysis and design,"Hawryszkiewycz, I. T.",004.21 H397,32279,1991
91807145356,Introduction to systems analysis and design,"Hawryszkiewycz, I. T.",004.21 H397,32278,1991
91807084108,Microcomputer applications,"Grauer, Robert",004 G774 3E,274,1991
92207112333,Start here with 1-2-3,"Gasteiger, Daniel",005.3 G255,31638,1991
92207112333,Start here with 1-2-3,"Gasteiger, Daniel",005.3 G255,31639,1991
91807160303,Hard disk management,"Wolverton, Van",004.56 W869,72,1991
91807090331,Introduction to computers and information processing,"Long, Larry",004 L849,31898SG,1991
91707163347,Simplified computer math and electronics projects,"Faina, Segundo Andres",004 F162,31626,1992
91807134532,Understanding computers and information processing,"Parket, Charles S.",004 P238,31930,1992
91807094820,Study guide to accompany computers and information processing,"Mandell, Steven L.",004 M271 SG,31997,1992
91907155012,Software engineering,"Pressman, Roger S.",005.1 P935,787,1992
91907153714,Using turbo pascal for windows,"Perry, Paul J.",005.1 P464,76,1992
91807083453,New PCs for dummies,"Gookin, Dan",004 G659,31653,1992
91807134532,Understanding computers and information processing,"Parket, Charles S.",004 P238,31993,1992
91707105323,The PC answer book,"Barrett, Pat",004 B274,269,1992
91707082139,Research methods,"Sevilla, Consuelo G.",001.4 S511,147,1992
91807160845,Lenk''s laser handbook,"Lenk, John D.",004.565 L566,32119,1992
91307164039,A guide to writing papers,"Martin, Edward J.",001.4 M379,31847,1992
91707163133,Norton utilities 6 quick reference,"De Jesus, Edmund X.",004 D326,31646,1992
91707163133,Norton utilities 6 quick reference,"De Jesus, Edmund X.",004 D326,31647,1992
91807134532,Understanding computers and information processing,"Parket, Charles S.",004 P238,31854SG,1992
91807134532,Understanding computers and information processing,"Parket, Charles S.",004 P238,31993A,1992
91707163347,Simplified computer math and electronics projects,"Faina, Segundo Andres",004 F162,31625,1992
91807134532,Understanding computers and information processing,"Parket, Charles S.",004 P238,31992,1992
91907113125,Database management using dBase IV and SQL,"Grauer, Robert",005.1 G774,271,1992
91907115511,Assembler inside and out,"Hahn, Harley",005.1 H148,31665,1992
91207162052,The arts,"Tan, Arsenia B.",001.3 T161,32390,1992
91207162052,The arts,"Tan, Arsenia B.",001.3 T161,32062,1992
91807134532,Understanding computers and information processing,"Parket, Charles S.",004 P238,31815,1992
91907152053,Programmer''s problem solver,"Jourdain, Robert",5.1,268,1992
91707163347,Simplified computer math and electronics projects,"Faina, Segundo Andres",004 F162,31624,1992
92407163510,PC tools 8 quick reference,"Wolfe, David",005.3 W853,31642,1992
92107150922,Simply windows,"Campbell, Mary",005.3 C189,786,1992
92107144949,Using PC tooks 7.1,"Bruce, Walter R. III",005.3 B887,31663,1992
92407082303,Using wordstar 7.0,"Murray, Katherine",005.3 M982 UW,31640,1992
92407082303,Using wordstar 7.0,"Murray, Katherine",005.3 M982 UW,31641,1992
92407084543,LANtastic made easy,"Rugg, Tom",005.3 R929,32125,1992
92407162352,Beginning lotus 1-2-3,"Williams, William T.",005.3 W718,273,1992
92407163510,PC tools 8 quick reference,"Wolfe, David",005.3 W853,31643,1992
92507083235,Microsoft access inside and out,"Campbell, Mary",005.3684 C189,32121,1992
100107091300,Inside the Norton antivirus,"Norton, Peter",005.84 N886,31659,1992
91807134532,Understanding computers and information processing,"Parket, Charles S.",004 P238,31816,1992
100107102621,"The analysis, design, and implementation of information systems","Lucas, Henry C.",025.04 L933,789,1992
92507153149,VSAM,"Ranade, Jay",005.43 R185,32122,1992
91807144937,Introduction to computers and basic programming (computers and society),"Management Dynamics, Inc.",004.16 M266,31622,1993
91907111736,Turbo pascal 7 handbook,"Feibel, Werner",005.1 F297,32123,1993
91907105734,DOS programmer''s reference,"Dettmann, Terry",005.1 D483,263,1993
91807162535,Internet system handbook,"Lynch, Daniel C.",004.6 L987,833,1993
92207112743,Programmed computer learning 2,"Harina, Ricardo M.",005.3 H281,31627,1993
92207112743,Programmed computer learning 2,"Harina, Ricardo M.",005.3 H281,31628,1993
91807144937,Introduction to computers and basic programming (computers and society),"Management Dynamics, Inc.",004.16 M266,32102,1993
92207112743,Programmed computer learning 2,"Harina, Ricardo M.",005.3 H281,32307,1993
91807094631,Digital computer electronics,"Malvino, Albert Paul",004 M262,32301,1993
91807144937,Introduction to computers and basic programming (computers and society),"Management Dynamics, Inc.",004.16 M266,32101,1993
91807144937,Introduction to computers and basic programming (computers and society),"Management Dynamics, Inc.",004.16 M266,31634,1993
92207111452,Computing fundamentals,"Davis, William S.",005.3 D265,31660,1993
91707161354,Teach yourself access 1.1 in a week,"Cassel, Paul",004 C344,1281,1993
91807094631,Digital computer electronics,"Malvino, Albert Paul",004 M262,32302,1993
91807091114,Introduction to computers and information system,"Long, Larry",004 L848,32303,1994
91807091114,Introduction to computers and information system,"Long, Larry",004 L848,32304,1994
91307084734,The humanities,"Zulueta, Francisco M.",001.3 Z94,252,1994
91307084734,The humanities,"Zulueta, Francisco M.",001.3 Z94,250,1994
91807091114,Introduction to computers and information system,"Long, Larry",004 L848,32305,1994
91307084734,The humanities,"Zulueta, Francisco M.",001.3 Z94,32738,1994
92607152926,Web guide,"Richardson, Robert L.",005.74 R524,35459,1995
92407085105,Windows 95 programming nuts and bolts,"Schildt, Herbert",005.3 S334,34325,1995
91207154345,Introduction to humanities (arts for fine living),"Estolas, Josefina V.",001.3 E81,527C3,1995
91207154345,Introduction to humanities (arts for fine living),"Estolas, Josefina V.",001.3 E81,32384C6,1995
91207154345,Introduction to humanities (arts for fine living),"Estolas, Josefina V.",001.3 E81,32384C5,1995
100107143736,The management of special libraries and information centers,"Buenrostro, Juan C.",026 B928,32680,1995
91207154345,Introduction to humanities (arts for fine living),"Estolas, Josefina V.",001.3 E81,32383,1995
91207154345,Introduction to humanities (arts for fine living),"Estolas, Josefina V.",001.3 E81,1105,1995
91207154345,Introduction to humanities (arts for fine living),"Estolas, Josefina V.",001.3 E81,1104,1995
91707092248,Practical guide to thesis and dissertation writing,"Rivera, Maximiano M. Jr.",001.42 R621,33145,1996
91807161256,"Data communications, computer networks and open systems","Halsall, Fred",4.6,35489,1996
91907155224,Using HTML,"Randall, Neil",005.1 R188,829,1996
91707092248,Practical guide to thesis and dissertation writing,"Rivera, Maximiano M. Jr.",001.42 R621,33146,1996
70710163235,Programming Phyton,"Lutz, Mark",005.133 L975,36740,1996
70710163235,Programming Phyton,"Lutz, Mark",005.133 L975,36739,1996
92207112505,Worktext in wordstar 7.0,"Gesmundo, Marlyn T.",005.3 G389,33685,1996
100107103241,Collection management for libraries and information centers,"Buenrostro, Juan C.",025.21 B928,1410,1996
91707082243,"A manual for writers of term papers, theses and dissertations","Turabian, Kate L.",001.4 T929,33557,1996
91707082243,"A manual for writers of term papers, theses and dissertations","Turabian, Kate L.",001.4 T929,33558,1996
92107085136,The C++ programming language,"Stroustrup, Bjarne",005.13 S925,788,1997
100107154409,Journalism for Filipinos,"Malinao, Alito L.",070.4 M251 RE,1148,1997
100107153812,Campus journalism and school paper advising,"Cruz, Ceciliano Jose",070.4 C957,34497,1997
100107153812,Campus journalism and school paper advising,"Cruz, Ceciliano Jose",070.4 C957,1149,1997
91807091253,Introduction to computers and infomation systems,"Long, Larry",004 L849 IE,830,1998
91907104514,New perspective on creating web pages with HTML,"Carey, Patrick",005.1 C275,828,1998
100107103401,Pagkakatalog at klasipilasyon ng mga babasahin,"Faderon, Rosalie B.",025.3 F144,34469,1998
92107083804,Sams teach yourself visual basic 6 in 21 days,"Perry, Greg",005.118 P463,35473,1998
92107114938,Simple excel 2000 fully illustrated,"Andes, Antonio M. Sr.",005.3 A552,831,1999
91307143716,Guide to thesis writing (text and workbook),"Garcia, Alipio M.",001.4 G216,33645,1999
100107160657,A primer on news organization and techniques (with exercises),"Soriano, Robert F.",070.5722 S714,815,1999
70710163416,Software engineering,"Van Vliet, Hans",005.1 V284 00E,36737,2000
91907110704,HTML complete,"Ehlen, Anamary",005.1 E33,826,2000
92507161641,Introduction to database systems,"Date, C. J.",005.74 D232 0E,35490,2000
91707095654,Information technology fundamentals,"Albano, Gisela A.",004 A326,33921,2000
91807144434,Microsoft word 2000 complete concepts and techniques,"Shelly, Gary B.",004 S545,34295,2000
92407091936,Microsoft excel 2000 complete concepts and techniques,"Shelly, Gary B.",005.3 S545,34294,2000
70710163416,Software engineering,"Van Vliet, Hans",005.1 V284 00E,36738,2000
91907094755,Simple internet,"Andes, Antonio M. Sr.",004.678 A549,33989,2000
91707095654,Information technology fundamentals,"Albano, Gisela A.",004 A326,801,2000
91707095654,Information technology fundamentals,"Albano, Gisela A.",004 A326,33920,2000
91907094755,Simple internet,"Andes, Antonio M. Sr.",004.678 A549,1121,2000
92507153933,Modern operating systems,"Tanumbaum, Andrew S.",005.43 T164 01E,35467,2001
92507153459,Systems analysis and design,"Shelly, Gary B.",005.43 S545 4E,35529,2001
91907102145,Secrets of designing web sites,"Mangilit, Joel R.",004.678 M277,35040,2001
91907102145,Secrets of designing web sites,"Mangilit, Joel R.",004.678 M277,35039,2001
91907102145,Secrets of designing web sites,"Mangilit, Joel R.",004.678 M277,35038,2001
92107102728,Java script,"Shelly, Gary B.",005.133 S545,33843,2001
92507153459,Systems analysis and design,"Shelly, Gary B.",005.43 S545 4E,35528,2001
91707083644,Conducting research,"Catane, Juliet A.",001.42 C357,33144,2002
91907095747,Internet and world wide web,"Deitel, H. M.",004.678 D325,33845,2002
70710162953,Database system concepts,"Silberschatz, Abraham",005.74 S582 02E,36718,2002
70710162953,Database system concepts,"Silberschatz, Abraham",005.74 S582 02E,36719,2002
80208201827,Software engineering,"Bell, Douglas",005.1 B433,35733,2002
80208201827,Software engineering,"Bell, Douglas",005.1 B433,35734,2002
92107102922,An itroduction to object-oriented programming with java,"Wu, C. Thomas",005.133 W959,33842,2002
82609152655,IBM PC assembly language and programming,"Able, Peter",005.456 A141,36128,2002
91207160530,Introduction to the humanities,"Sanchez, Custodiosa A.",001.3 S211,33320,2002
91707083644,Conducting research,"Catane, Juliet A.",001.42 C357,33158,2002
92107102922,An itroduction to object-oriented programming with java,"Wu, C. Thomas",005.133 W959,34007,2002
92107114752,Simple word,"Andes, Antonio M.",005.3 A549 MW,33988,2002
92107114752,Simple word,"Andes, Antonio M.",005.3 A549 MW,33987,2002
100107155329,Sandigan ng pamahayagang pangkampus,"Mosura, Carmel T.",070.4 M916,33851,2002
80812115051,Software engineering,"Bell, Douglas",005.1 B433 02E,37733,2002
91707105020,Introduction of computer,"Andes, Antonio M. Sr.",004 A549,33990,2003
91307160056,Doing counseling research,"McLeod, John",001.4 M165,33997,2003
70710094928,Fundamentals of research and research designing,"Garcia, Carlito D.",001.4 G216 03E,36720,2003
70710094928,Fundamentals of research and research designing,"Garcia, Carlito D.",001.4 G216 03E,36721,2003
91207154830,A humane experience,"Lamucho, Victoria S.",001.3 L241,33928,2003
92107102527,Introduction to turbo C programming,"Pepito, Copernicus",005.133 P422,33844,2003
91307084857,The humanities,"Zulueta, Francisco M.",001.3 Z94 RE,33568,2003
91307084857,The humanities,"Zulueta, Francisco M.",001.3 Z94 RE,34711,2003
91307085658,Writing a thesis proposal,"Arboleda, Cora R.",001.4 A666,33643,2003
91307084857,The humanities,"Zulueta, Francisco M.",001.3 Z94 RE,34712,2003
91707083039,"Methods of reseach, thesis writing and applied statistics","Zulueta, Franciso M.",001.4 Z94,33656,2003
91307164214,Research and technical writing,"Portillo, Reynaldo R.",001.4 P852 03E,35454,2003
100107154211,Sanayang aklat sa pagwawasto ng sipi at pag-uulo ng mga balita,"Cruz, Ceciliano - Jose",070.4 C957,34389,2003
100107154032,"Pamahayagang pangkampus sa bagong milenyo para sa mag-aaral, guto at tagapayo","Cruz, Ceciliano - Jose",070.4 C957,34969,2003
100107154032,"Pamahayagang pangkampus sa bagong milenyo para sa mag-aaral, guto at tagapayo","Cruz, Ceciliano - Jose",070.4 C957,34968,2003
100107154032,"Pamahayagang pangkampus sa bagong milenyo para sa mag-aaral, guto at tagapayo","Cruz, Ceciliano - Jose",070.4 C957,34967,2003
91707082458,Functional guide to thesis / dissertation writing,"Villaflores, Pedro G.",001.4 V713,33936,2003
91707082458,Functional guide to thesis / dissertation writing,"Villaflores, Pedro G.",001.4 V713,33937,2003
91207154830,A humane experience,"Lamucho, Victoria S.",001.3 L241,33929,2003
92107113918,Simple page maker 7.0,"Andes, Antonio M. Sr.",005.3 A549 PM,33964,2003
91807162931,Computer networks,"Tanembaum, Andrew S.",004.6 T164,34696,2003
92107114619,Simple windows XP,"Andes, Antonio M. Sr.",005.3 A549 WXP,33972,2003
92107114619,Simple windows XP,"Andes, Antonio M. Sr.",005.3 A549 WXP,33971,2003
92107114353,Simple powerpoint,"Andes, Antonio M. Sr.",005.3 A549 SP,33991,2003
92107113918,Simple page maker 7.0,"Andes, Antonio M. Sr.",005.3 A549 PM,33963,2003
92107113610,Simple excel XP,"Andes, Antonio M. Sr.",005.3 A549 XP,33967,2003
92507161358,Database systems,"Connolly, Thomas M.",005.74 C752,33960,2003
91707092116,Social research,"Reyes, Milagros Z.",001.42 R457,34841,2004
91707092116,Social research,"Reyes, Milagros Z.",001.42 R457,34620,2004
92107082124,Logic and computer design fundamental,"Mano, M. Morris",005.115 M285 04E,35505,2004
92107082124,Logic and computer design fundamental,"Mano, M. Morris",005.115 M285 04E,35504,2004
91907094054,Cabling,"Barnett, David",004.64 B261 04E,35460,2004
92507082528,Java how to program,"Deitel, H. M.",005.3042 D325 6E,35468,2004
91707092116,Social research,"Reyes, Milagros Z.",001.42 R457,34842,2004
100107154638,Journalism for Filipinos,"Malinao, Alito L.",070.4 M251,33699,2004
91707094743,Forecasting for control and profit,"Bowers, David A.",003.2 B786,34905,2004
92107113324,Simple corel photopaint 12,"Andes, Antonio M. Sr.",005.3 A549 PP,33969,2004
100107154638,Journalism for Filipinos,"Malinao, Alito L.",070.4 M251,33666,2004
80208202018,Visual basic.net,"Dietel, H. M.",005.118 D324,35723,2004
80208202018,Visual basic.net,"Dietel, H. M.",005.118 D324,35724,2004
100107154638,Journalism for Filipinos,"Malinao, Alito L.",070.4 M251,33665,2004
91510114438,Operating systems,"Deitel, H. M.",005.43 D325 OS,36839,2004
92107113324,Simple corel photopaint 12,"Andes, Antonio M. Sr.",005.3 A549 PP,33970,2004
91307085842,Method of research and thesis writing,"Calderon, Jose F.",001.4 C146,567,2004
91207154033,Humanities for college students,"Espina, Felicidad P.",001.3 E77,34773,2004
91307085842,Method of research and thesis writing,"Calderon, Jose F.",001.4 C146,33530,2004
